run_id,source_file,phase,treatment,scenario_id,experiment_id,treatment_pair_id,repetition,curation_status,curation_reason,superseded_by,planned_initial_height_m,planned_offset_x_m,planned_offset_y_m,planned_yaw_deg,visual_samples,accepted_detections,accepted_detection_rate,lost_detection_count,latency_ms_mean,latency_ms_max,mean_abs_error_x_norm,std_error_x_norm,mean_abs_error_y_norm,std_error_y_norm,command_count,descent_command_count,max_abs_horizontal_command_m_s,landing_time_s,total_duration_s,start_altitude_m,last_visual_altitude_m,final_error_x_m,final_error_y_m,final_error_m,landing_success,landing_threshold_reached,aborted,abort_reason,terminal_event,terminal_mode,terminal_armed,terminal_status,status,notes
phase05_20260509_212246_507d9664,data/logs/phase05_experiments/raw/phase05_20260509_212246_507d9664_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,39,27,0.6923076923076923,12,205.61743589743588,513.62,0.4658420315495244,0.044010199745011754,0.30208317791974104,0.0320162884834461,39,39,0.0,12.587,19.995,1.8827972412109375,1.0289230346679688,0.054097238928079605,-0.7255128622055054,0.7275269235466592,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_212437_424a9706,data/logs/phase05_experiments/raw/phase05_20260509_212437_424a9706_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,27,5,0.18518518518518517,22,312.4914814814815,532.68,0.25724995613098145,0.002065886850381695,0.501239954630534,0.00651833448864594,27,27,0.0,12.037,19.903,1.8511276245117188,1.0483169555664062,0.030307848006486893,-0.7467175722122192,0.7473323880986927,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_212628_e65318a0,data/logs/phase05_experiments/raw/phase05_20260509_212628_e65318a0_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,90,90,1.0,0,100.18833333333335,159.56,0.13079959604475233,0.11241102779405182,0.08560737751148365,0.1001179885837256,90,40,0.09909688234329224,19.963,27.319,1.8561782836914062,1.0427932739257812,-0.010740729048848152,-0.03670358657836914,0.038242862447999494,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_213059_1d49740f,data/logs/phase05_experiments/raw/phase05_20260509_213059_1d49740f_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,45,25,0.5555555555555556,20,194.828,358.88,0.3730442771911621,0.031274854337001716,0.42207830683390296,0.01903585431469277,45,45,0.0,15.016,22.249,2.0210418701171875,1.03399658203125,-0.010727634653449059,-0.8101538047194481,0.8102248264813018,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_214330_4ae8d025,data/logs/phase05_experiments/raw/phase05_20260509_214330_4ae8d025_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,109,109,1.0,0,108.85844036697247,163.35,0.09793878695286742,0.09799526460535461,0.09577765916830173,0.10221648115213701,109,60,0.1,24.761,32.127,2.0399551391601562,1.041107177734375,-0.03118463046848774,-0.015724599361419678,0.03492483647110311,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_201947_00bacbf8,data/logs/phase05_experiments/raw/phase05_20260607_201947_00bacbf8_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,52,18,0.34615384615384615,34,136.49096153846153,205.0,0.37236943774753145,0.029989125003083983,0.44230603112114797,0.02153267352871919,52,52,0.0,14.449,22.017,1.9751739501953125,1.04473876953125,0.07222423329949379,-0.8388623148202896,0.8419657493635678,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_202259_ee7d9535,data/logs/phase05_experiments/raw/phase05_20260607_202259_ee7d9535_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,109,109,1.0,0,57.148990825688074,101.33,0.0655063314175387,0.074051649709123,0.1282570643527063,0.14219242492076872,109,59,0.1,24.677,32.01,2.0568389892578125,1.0471420288085938,-0.010409751906991005,-0.029236912727355957,0.03103481916480474,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_202528_4e226b05,data/logs/phase05_experiments/raw/phase05_20260607_202528_4e226b05_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,98,98,1.0,0,55.56551020408163,90.19,0.11179648029560946,0.08873943518692959,0.09386336787217328,0.10920681551505733,98,49,0.1,21.579,29.021,1.9776611328125,1.0418243408203125,-0.013757012784481049,-0.007185816764831543,0.01552067535032252,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_202802_f1ccaa50,data/logs/phase05_experiments/raw/phase05_20260607_202802_f1ccaa50_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,50,9,0.18,41,149.6696,204.06,0.23448233074612088,0.0028677982919455645,0.5035241727475767,0.014069982783072655,50,50,0.0,13.019,21.022,1.9920196533203125,1.0377197265625,-0.08218309096992016,-0.7102603912353516,0.7149992194395494,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_203018_78b4b93d,data/logs/phase05_experiments/raw/phase05_20260607_203018_78b4b93d_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,48,28,0.5833333333333334,20,125.44625,197.93,0.4206577641623361,0.04253416059512733,0.339726786386399,0.025958467424487673,48,48,0.0,12.389,20.005,1.940155029296875,1.0419998168945312,-0.022941961884498596,-0.7533466815948486,0.7536959309198107,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_203218_26efe62a,data/logs/phase05_experiments/raw/phase05_20260607_203218_26efe62a_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,95,93,0.9789473684210527,2,75.90494736842105,236.76,0.036867157105476625,0.04423986650151826,0.16112948045081135,0.1751121566945434,95,44,0.1,20.958,29.004,1.886993408203125,1.0394363403320312,0.008943416178226471,0.011476755142211914,0.014549934760377813,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_203502_6e0b3de1,data/logs/phase05_experiments/raw/phase05_20260607_203502_6e0b3de1_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,105,105,1.0,0,76.0372380952381,98.94,0.13427954355875651,0.12012102744290366,0.050587768554687496,0.06821641151780782,105,47,0.1,22.98,31.007,1.9624710083007812,1.0408477783203125,-0.003974340856075287,-0.04082465171813965,0.041017649532215664,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_204013_33ccace8,data/logs/phase05_experiments/raw/phase05_20260607_204013_33ccace8_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,62,22,0.3548387096774194,40,139.83016129032256,197.61,0.07232912670482289,0.002513542562668867,0.551978654572458,0.0318594232278431,62,62,0.0,15.618,23.024,2.156280517578125,1.0342941284179688,-0.01510755717754364,-0.7234916687011719,0.7236493853820917,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_210540_4e06679b,data/logs/phase05_experiments/raw/phase05_20260607_210540_4e06679b_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,53,17,0.32075471698113206,36,143.5011320754717,209.96,0.33309336269603057,0.022387204625465135,0.45805674160228055,0.022908603907478408,53,53,0.0,15.007,23.017,2.00762939453125,1.0391159057617188,0.037435732781887054,-0.8303572908043861,0.8312007365738536,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_210813_021d52e2,data/logs/phase05_experiments/raw/phase05_20260607_210813_021d52e2_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,106,106,1.0,0,56.51311320754717,90.69,0.08434063443597759,0.08347892403843919,0.10854276441178233,0.1200298176796812,106,58,0.1,24.101,32.008,2.055389404296875,1.03009033203125,-0.012085119262337685,-0.005767822265625,0.013390962671621666,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_211217_143c9f08,data/logs/phase05_experiments/raw/phase05_20260607_211217_143c9f08_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,107,107,1.0,0,52.062990654205606,94.29,0.08695418634147288,0.06881790692078173,0.09585124874412085,0.11415274905574427,107,60,0.1,23.344,31.04,2.0808334350585938,1.0426483154296875,-0.008798729628324509,-0.02677452564239502,0.02818320184875423,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_211514_29807371,data/logs/phase05_experiments/raw/phase05_20260607_211514_29807371_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,55,13,0.23636363636363636,42,125.65454545454546,168.86,0.2834021384899433,0.0070697770376693825,0.46523169493063904,0.019049904434195127,55,55,0.0,13.213,21.025,1.9960784912109375,1.0385208129882812,0.007736459374427795,-0.6968352794647217,0.6968782243048846,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_213303_9c51c735,data/logs/phase05_experiments/raw/phase05_20260607_213303_9c51c735_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,122,113,0.9262295081967213,9,115.77770491803278,336.5,0.18702691593001375,0.05100771865607801,0.16225337138218163,0.04716292624381827,122,122,0.0,28.24,36.282,2.9890365600585938,1.0414505004882812,0.021363481879234314,-0.360388807952404,0.3610214553947717,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_213623_1b8534dd,data/logs/phase05_experiments/raw/phase05_20260607_213623_1b8534dd_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,163,163,1.0,0,95.91343558282209,176.29,0.01721176662328053,0.013109316716216513,0.04940664724338274,0.05346760552711999,163,125,0.044810787836710615,35.55,43.237,3.1309051513671875,1.0414352416992188,-0.03190319240093231,-0.00021001696586608887,0.031903883658527483,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_213902_7caf345d,data/logs/phase05_experiments/raw/phase05_20260607_213902_7caf345d_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,144,144,1.0,0,91.69138888888888,182.94,0.04243723683887058,0.03248354424458381,0.03060078532607467,0.03305759069822138,144,119,0.033309412002563474,31.715,39.188,2.9997634887695312,1.0449981689453125,0.011115577071905136,0.0021989941596984863,0.011331002998669236,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_214148_83b1349c,data/logs/phase05_experiments/raw/phase05_20260607_214148_83b1349c_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,112,99,0.8839285714285714,13,107.86517857142857,237.58,0.11429682355938535,0.034913696781974174,0.19544731358486395,0.049034169797420965,112,112,0.0,25.425,33.146,3.0000534057617188,1.0382537841796875,-0.05924465414136648,-0.32784926891326904,0.33315922945536885,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_214425_58aa6793,data/logs/phase05_experiments/raw/phase05_20260607_214425_58aa6793_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,112,101,0.9017857142857143,11,102.53214285714286,296.07,0.16965617094889726,0.047204110415249766,0.16245688384909046,0.04666193205874806,112,112,0.0,25.305,33.07,2.9725189208984375,1.049163818359375,-0.03142407536506653,-0.3680316209793091,0.3693707440407364,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_214643_a41bad91,data/logs/phase05_experiments/raw/phase05_20260607_214643_a41bad91_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,136,136,1.0,0,92.32639705882353,191.7,0.02957591659882489,0.022226430570805266,0.04491604075712316,0.03877938579171856,136,106,0.0386347770690918,29.1,36.973,2.8749847412109375,1.0492935180664062,0.0015877485275268555,-0.034931302070617676,0.03496736778391251,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_214908_0cfa1281,data/logs/phase05_experiments/raw/phase05_20260607_214908_0cfa1281_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,125,125,1.0,0,90.92872,210.71,0.038600495147705076,0.03822811247245255,0.046751585388183595,0.027884905173748236,125,105,0.029132580757141112,26.91,34.063,2.9234848022460938,1.0389556884765625,-0.03605532646179199,0.030580997467041016,0.04727773230967795,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_215108_40cc496d,data/logs/phase05_experiments/raw/phase05_20260607_215108_40cc496d_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,101,88,0.8712871287128713,13,78.93138613861386,171.82,0.13014769229021939,0.04167663464166441,0.19080345124909373,0.044456972869396705,101,101,0.0,22.36,30.018,2.8792572021484375,1.04541015625,-0.0530242919921875,-0.3074190616607666,0.3119584187254112,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_221808_a9cca7d9,data/logs/phase05_experiments/raw/phase05_20260607_221808_a9cca7d9_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,127,118,0.9291338582677166,9,78.59716535433071,224.72,0.13689148830155196,0.04075103211985316,0.15464742412674898,0.03537702080213488,127,127,0.0,27.742,35.008,3.1959686279296875,1.045501708984375,0.029794633388519287,-0.3243222236633301,0.3256879256906577,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_222051_9a36760b,data/logs/phase05_experiments/raw/phase05_20260607_222051_9a36760b_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,143,143,1.0,0,62.732097902097905,88.19,0.030349546712595266,0.017266607824871383,0.042796472402719346,0.04561091886410907,143,115,0.04153008460998535,30.567,38.019,3.0251846313476562,1.0388946533203125,-0.0035047531127929688,-0.006338834762573242,0.0072432120311943776,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_222951_4917c63d,data/logs/phase05_experiments/raw/phase05_20260607_222951_4917c63d_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,149,149,1.0,0,77.81510067114094,112.6,0.04063983571609395,0.026937817146936677,0.02689715306497527,0.030902727272446757,149,129,0.02872462272644043,31.8,39.006,3.183135986328125,1.04132080078125,-0.010942220687866211,0.0019073486328125,0.011107212629145937,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_223443_4e22bf09,data/logs/phase05_experiments/raw/phase05_20260607_223443_4e22bf09_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,123,105,0.8536585365853658,18,80.5289430894309,189.59,0.07829172861008417,0.025546360442574724,0.20900535401843845,0.06423884288960555,123,123,0.0,27.006,35.021,3.0938186645507812,1.0490798950195312,0.007155776023864746,-0.3293144702911377,0.32939220615193116,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_223645_2c1bd3fd,data/logs/phase05_experiments/raw/phase05_20260607_223645_2c1bd3fd_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,105,93,0.8857142857142857,12,89.49095238095238,217.94,0.14938215235228178,0.021475971900670496,0.1886177281752282,0.04327631202797194,105,105,0.0,23.698,31.028,2.9487762451171875,1.0443344116210938,-0.05306190252304077,-0.30734968185424805,0.31189644505071257,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_224019_fb919ed7,data/logs/phase05_experiments/raw/phase05_20260607_224019_fb919ed7_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,147,147,1.0,0,60.25034013605442,75.64,0.0346322877066476,0.015288196869870298,0.040937391700658125,0.039117755012528406,147,120,0.03964675267537435,31.353,39.032,3.0535736083984375,1.0413055419921875,-0.004644036293029785,-0.0005393028259277344,0.004675245515374724,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_224226_6ceb231e,data/logs/phase05_experiments/raw/phase05_20260607_224226_6ceb231e_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,137,137,1.0,0,59.4551094890511,86.19,0.036158448240182696,0.034869095682593554,0.049235420505495835,0.038088741372547086,137,103,0.03698374430338542,29.374,37.028,2.9584884643554688,1.0364456176757812,-0.0040825605392456055,0.01275491714477539,0.013392356474000031,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
