scope,scenario_short,scenario_id,treatment,metric,n,mean,median,sd,min,q1,q3,max
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,total_duration_s,10,33.0264,32.0255,2.454997089837604,31.005,31.033250000000002,35.26075,37.053
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,accepted_detection_rate,10,0.8843104008662483,0.9151126651126651,0.09284937545857852,0.6616541353383458,0.8582745236414961,0.940633423180593,0.9724770642201835
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,lost_detection_count,10,14.1,10.5,12.511772234357707,3.0,6.25,17.75,45.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,latency_ms_mean,10,72.67158540300362,71.59695931022766,8.883806053396862,61.170642201834866,68.82892960812772,75.59125130378096,92.71406015037593
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,latency_ms_max,10,179.319,174.615,19.648653586894387,154.97,163.1175,198.6825,205.45
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,mean_abs_error_x_norm,10,0.11952159525442743,0.10872002141644256,0.10520869296979289,0.00938464696290063,0.021132283312497745,0.2111717078756619,0.25954398389132516
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,std_error_x_norm,10,0.04369552757676898,0.03501890963019007,0.034191004045010596,0.005871644242391236,0.013014984489933783,0.07230281053133703,0.09626719530767912
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,mean_abs_error_y_norm,10,0.2115103734265117,0.19751478980242562,0.10404422693178535,0.10286085666754308,0.1171985518257573,0.2943663235001431,0.3785624691934297
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,std_error_y_norm,10,0.06895229509674557,0.06637558601309315,0.01893391628138006,0.05103381185431061,0.054018928145848,0.07704342308762961,0.11222423075608552
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,max_abs_horizontal_command_m_s,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,command_count,10,116.7,113.0,11.175866856758809,105.0,108.25,127.0,133.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T0,descent_command_count,10,116.7,113.0,11.175866856758809,105.0,108.25,127.0,133.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,final_error_m,10,0.01651916140248051,0.01609008825961019,0.008605416879044836,0.0032735279675270247,0.010868640967394523,0.020587310592216745,0.03225641805639877
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,landing_time_s,10,32.8749,32.0085,2.2937802108213314,30.689,30.95025,34.71375,36.696
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,total_duration_s,10,40.4485,39.552,2.3679389186003563,38.043,38.299499999999995,42.77075,44.063
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,accepted_detection_rate,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,lost_detection_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,latency_ms_mean,10,57.57711170676772,57.22092640532544,1.8476229242259292,55.62319727891156,56.67762579065497,57.80318954321541,62.43690909090909
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,latency_ms_max,10,82.835,78.03999999999999,9.731725038358935,71.0,77.16749999999999,88.71000000000001,101.55
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,mean_abs_error_x_norm,10,0.03443948748742976,0.032921560373660244,0.0166448454317982,0.015267457564671834,0.02024750430862625,0.048625121960466394,0.0572281589169474
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,std_error_x_norm,10,0.02533590765313986,0.02435970837069913,0.009047503490142701,0.01536171881000958,0.01718108598781984,0.0329965653844212,0.037385801471411254
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,mean_abs_error_y_norm,10,0.038379455262360446,0.04061040109039372,0.01371004047648447,0.022249278608393624,0.024674925358816126,0.050309520166371184,0.05368615661004577
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,std_error_y_norm,10,0.034126303466277035,0.034507797353968694,0.01908311244695335,0.010272407912994554,0.016229602978003455,0.050200001221077435,0.06059872194763214
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,max_abs_horizontal_command_m_s,10,0.04003572384516398,0.040191956361134845,0.00793449294741256,0.029880547523498537,0.03334546685218811,0.046106751759847006,0.05208365122477213
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,command_count,10,154.2,150.5,10.633281086601006,144.0,145.0,163.75,169.0
scenario_treatment,S06,P05_S06_H3_Y04_YAW15,T1,descent_command_count,10,115.5,113.5,10.617072205755324,105.0,108.0,120.0,140.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,final_error_m,10,0.7660185992886959,0.7702609286443503,0.060849306546924255,0.6753313000189579,0.7348188127494618,0.7893656190605574,0.8894510044738692
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,landing_time_s,10,26.601,26.491999999999997,1.9885617918485712,23.384,25.783749999999998,28.30625,29.163
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,total_duration_s,10,34.2173,34.49,2.027191985097723,31.022,33.4005,35.5815,37.012
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,accepted_detection_rate,10,0.7310517455731047,0.7268730536728338,0.08298019632759775,0.6173913043478261,0.6710637480798771,0.7998882503192848,0.85
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,lost_detection_count,10,30.2,28.5,8.991353871606014,18.0,22.75,37.75,44.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,latency_ms_mean,10,110.68444436972601,111.53314311594202,22.95264359028789,79.19509433962264,93.60386003919204,130.43389128352493,142.84825242718446
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,latency_ms_max,10,249.15200000000002,230.54,79.6663666382077,163.74,177.215,319.3225,359.08
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,mean_abs_error_x_norm,10,0.2397816746275399,0.24591116243736494,0.10427637548797684,0.09167313856237075,0.14547445270377143,0.3268390059680025,0.381760975655089
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,std_error_x_norm,10,0.04691707915944022,0.03617308826941424,0.030818843033278986,0.004552238013812616,0.025446240302789584,0.06523762223108963,0.09868016099405699
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,mean_abs_error_y_norm,10,0.33991454854329234,0.3512348582679701,0.09018465972637207,0.20926807890547083,0.2637726189302878,0.41656285611285404,0.4414262654734593
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,std_error_y_norm,10,0.06096372343909503,0.06340460485305126,0.009198803313111417,0.03776153167685597,0.059266407201035584,0.06572350065523594,0.07210486412637368
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,max_abs_horizontal_command_m_s,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,command_count,10,113.3,111.5,8.895067297228405,103.0,106.25,119.0,129.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T0,descent_command_count,10,113.3,111.5,8.895067297228405,103.0,106.25,119.0,129.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,final_error_m,10,0.02240431927280521,0.02088798969915323,0.009652757499143964,0.010088807914056513,0.01432095312006254,0.03001924408038792,0.03886147343590491
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,landing_time_s,10,36.8115,36.8605,3.2380280435955315,32.96,34.53775,38.463,43.407
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,total_duration_s,10,44.4341,44.337,2.9725773123297867,41.008,42.31,45.94475,50.694
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,accepted_detection_rate,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,lost_detection_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,latency_ms_mean,10,76.67899092506225,72.92458189192413,21.019451433419086,55.922716049382714,57.736774193548385,91.74279281995936,105.59214689265538
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,latency_ms_max,10,131.415,114.91,63.15330681057889,73.11,77.2025,168.665,246.48
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,mean_abs_error_x_norm,10,0.05490650595190637,0.06358995286030171,0.020298923991094557,0.020883014377227612,0.037193926858661054,0.07144534607839317,0.07549938694123298
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,std_error_x_norm,10,0.046694157363729796,0.05613267618408498,0.02338703560924003,0.014418698309287834,0.024765523267984247,0.065473613729684,0.071496856514766
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,mean_abs_error_y_norm,10,0.06601923227075422,0.06282359006333393,0.016002571058017227,0.047109582450952425,0.05272969277877382,0.08158394930030798,0.08796229249687605
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,std_error_y_norm,10,0.06752292312307331,0.06382222305084151,0.024168640194170348,0.03709314453258491,0.046710520776367476,0.08941041870693367,0.09869723850319792
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,max_abs_horizontal_command_m_s,10,0.07669234951337178,0.07198561628659567,0.01349573541942713,0.06298282146453857,0.06454218626022339,0.08946657180786133,0.09823222160339355
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,command_count,10,171.8,172.0,13.966626889362608,155.0,163.0,177.75,202.0
scenario_treatment,S07,P05_S07_H3_Y08_YAW0,T1,descent_command_count,10,113.9,113.0,11.08001203368781,102.0,105.0,119.5,138.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,final_error_m,10,0.7507203754319871,0.7552058024635164,0.03727358462126013,0.6916117190784872,0.7184532242960204,0.778850864918663,0.79891444429236
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,landing_time_s,10,25.0928,23.9205,2.11472066976022,22.805,23.8315,26.505499999999998,28.67
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,total_duration_s,10,32.4356,31.070500000000003,2.2109617917197144,30.012,31.041249999999998,33.777,36.017
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,accepted_detection_rate,10,0.6790853651910914,0.6597326901818912,0.081633607698322,0.5849056603773585,0.6145066578446778,0.7249898415278342,0.8473282442748091
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,lost_detection_count,10,34.6,34.5,7.306009702825324,20.0,31.25,39.25,44.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,latency_ms_mean,10,99.28617871867883,96.71316061533372,14.332333009678097,77.90671755725191,93.7242415684681,100.62142632524707,127.95882978723404
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,latency_ms_max,10,197.407,185.64,32.40148866607486,168.35,174.935,205.66500000000002,262.88
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,mean_abs_error_x_norm,10,0.21980408726426168,0.2308581401304135,0.07669318561934231,0.0611356621357932,0.18379623780881574,0.27198026072841247,0.32741906750309574
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,std_error_x_norm,10,0.04647739145657361,0.04762129318632465,0.02843370958664625,0.007976775647733605,0.021798655693019316,0.06025469893586109,0.09891481846740267
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,mean_abs_error_y_norm,10,0.3688588832060059,0.3681627357473667,0.06662655740862465,0.2429746610624296,0.32921460390397,0.4098915773945938,0.46517004136422385
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,std_error_y_norm,10,0.06300382890244877,0.06467964002948454,0.0055066611761364305,0.05477059663141927,0.05890710629329833,0.0667601911245026,0.06926312814300863
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,max_abs_horizontal_command_m_s,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,command_count,10,109.9,107.0,12.10555428076073,93.0,106.25,114.5,131.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T0,descent_command_count,10,109.9,107.0,12.10555428076073,93.0,106.25,114.5,131.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,final_error_m,10,0.020526713413648593,0.021992712833193057,0.011143552478398447,0.0028311098906858437,0.0129060945887714,0.030804506048168725,0.03306406537329284
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,landing_time_s,10,35.1336,34.621,1.6399701352294318,32.944,33.88375,36.51375,37.735
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,total_duration_s,10,42.5546,42.048500000000004,1.8452206251707548,40.048,41.05475,44.06725,45.056
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,accepted_detection_rate,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,lost_detection_count,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,latency_ms_mean,10,58.493811574673494,58.35496875,1.9848461182229036,56.025705882352945,56.7273638196481,59.99362910008411,61.398993710691826
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,latency_ms_max,10,84.291,81.065,9.9510205506772,73.23,77.1075,91.195,103.66
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,mean_abs_error_x_norm,10,0.05589286564571766,0.055888002209547094,0.01819208523886208,0.02603340587396731,0.041628557596211646,0.07148378837894219,0.08104668653236245
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,std_error_x_norm,10,0.04691979836077073,0.04582840033978637,0.014844972957223767,0.021051955048016643,0.04145920645973175,0.055633583570256634,0.07032071023138961
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,mean_abs_error_y_norm,10,0.06753757943754979,0.06657857043018436,0.01364611843835856,0.038132366444329796,0.06363297010861138,0.0780300680923802,0.08328179478645324
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,std_error_y_norm,10,0.07409859292246537,0.07393185889623566,0.015116242688487162,0.03886039956169247,0.06920323550706067,0.08599186732778838,0.09025926564443985
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,max_abs_horizontal_command_m_s,10,0.07409201502799988,0.0711793025334676,0.009722936566964449,0.06383078893025716,0.06568284332752228,0.08171762625376383,0.09052597681681315
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,command_count,10,165.5,163.5,7.427426651719064,155.0,160.0,173.0,176.0
scenario_treatment,S08,P05_S08_H3_Y08_YAW15,T1,descent_command_count,10,109.0,108.5,7.972173828734266,99.0,102.0,114.75,123.0
