category,rank,run_id,scenario_short,scenario_id,treatment,treatment_pair_id,repetition,value,threshold,final_error_m,landing_time_s,accepted_detection_rate,lost_detection_count,latency_ms_mean,latency_ms_max,max_abs_horizontal_command_m_s,terminal_event,terminal_status,aborted,notes
highest_max_latency,7,phase05_20260608_110142_915fc1ee,S07,P05_S07_H3_Y08_YAW0,T0,P05_S07_H3_Y08_YAW0_R03,3,359.08,291.894,0.7279307337106066,26.008,0.7685185185185185,25,132.42064814814816,359.08,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_max_latency,8,phase05_20260509_213059_1d49740f,S04,P05_S04_H2_Y08_YAW15,T0,P05_S04_H2_Y08_YAW15_R04,4,358.88,291.894,0.8102248264813018,15.016,0.5555555555555556,20,194.828,358.88,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_max_latency,9,phase05_20260509_211541_7721a9cb,S04,P05_S04_H2_Y08_YAW15,T0,P05_S04_H2_Y08_YAW15_R01,1,342.86,291.894,0.7944885730495378,15.474,0.5,22,219.36681818181816,342.86,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_max_latency,10,phase05_20260608_130247_e28ac4f0,S07,P05_S07_H3_Y08_YAW0,T0,P05_S07_H3_Y08_YAW0_R09,9,341.8,291.894,0.8894510044738692,28.527,0.8103448275862069,22,124.47362068965518,341.8,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,1,phase05_20260509_000451_0b969adf,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R01,1,0.1,0.09931346178054809,0.037745122546757964,24.526,1.0,0,78.52981481481481,112.13,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,2,phase05_20260509_001816_20a45b99,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R04,4,0.1,0.09931346178054809,0.022083757483671532,25.286,1.0,0,79.42875000000001,107.82,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,3,phase05_20260509_004244_9f022853,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R05,5,0.1,0.09931346178054809,0.03638348981219174,24.528,1.0,0,81.70861111111111,108.5,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,4,phase05_20260509_004447_9d806e29,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R06,6,0.1,0.09931346178054809,0.023053815524559637,22.162,1.0,0,91.86114583333334,163.8,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,5,phase05_20260509_005801_2841af18,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R07,7,0.1,0.09931346178054809,0.0017543251866865795,24.526,1.0,0,80.44712962962964,119.65,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,6,phase05_20260509_011302_debefdda,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R09,9,0.1,0.09931346178054809,0.02456522197793436,26.076,1.0,0,94.38741379310345,159.97,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,7,phase05_20260509_011530_f3221898,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R10,10,0.1,0.09931346178054809,0.018524292037538574,22.911,1.0,0,85.9956,174.09,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,8,phase05_20260509_211844_6ec091cb,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R01,1,0.1,0.09931346178054809,0.02360424748148133,24.565,1.0,0,108.66101851851852,201.38,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,9,phase05_20260509_212043_98eea009,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R02,2,0.1,0.09931346178054809,0.02481532741509402,23.699,1.0,0,109.17913461538461,157.54,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_horizontal_command,10,phase05_20260509_214330_4ae8d025,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R04,4,0.1,0.09931346178054809,0.03492483647110311,24.761,1.0,0,108.85844036697247,163.35,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,1,phase05_20260607_203502_6e0b3de1,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R08,8,0.12012102744290366,0.0858374034387023,0.041017649532215664,22.98,1.0,0,76.0372380952381,98.94,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,2,phase05_20260509_010004_a268301d,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R08,8,0.11774328654634815,0.0858374034387023,0.012602010358283549,21.291,1.0,0,80.83010869565217,143.58,0.09855339527130128,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,3,phase05_20260509_000701_eb58d52f,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R02,2,0.11546630905473558,0.0858374034387023,0.011864071990255385,21.884,1.0,0,89.39547368421053,175.21,0.09923717975616456,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,4,phase05_20260509_004447_9d806e29,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R06,6,0.11488655985392654,0.0858374034387023,0.023053815524559637,22.162,1.0,0,91.86114583333334,163.8,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,5,phase05_20260509_001816_20a45b99,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R04,4,0.11459024087033645,0.0858374034387023,0.022083757483671532,25.286,1.0,0,79.42875000000001,107.82,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,6,phase05_20260509_011530_f3221898,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R10,10,0.1128245933729794,0.0858374034387023,0.018524292037538574,22.911,1.0,0,85.9956,174.09,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,7,phase05_20260509_212628_e65318a0,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R03,3,0.11241102779405182,0.0858374034387023,0.038242862447999494,19.963,1.0,0,100.18833333333335,159.56,0.09909688234329224,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,8,phase05_20260509_003307_468906cb,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R03,3,0.10498426579509632,0.0858374034387023,0.009115578416788474,25.331,1.0,0,77.8432142857143,97.87,0.09600484371185303,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,9,phase05_20260608_161033_b151d6ea,S08,P05_S08_H3_Y08_YAW15,T0,P05_S08_H3_Y08_YAW15_R10,10,0.09891481846740267,0.0858374034387023,0.6916117190784872,23.917,0.6261682242990654,40,95.05514018691588,172.24,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_x_dispersion,10,phase05_20260608_104943_84c26529,S07,P05_S07_H3_Y08_YAW0,T0,P05_S07_H3_Y08_YAW0_R01,1,0.09868016099405699,0.0858374034387023,0.807387433085792,28.801,0.85,18,118.60141666666667,315.22,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,1,phase05_20260509_000451_0b969adf,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R01,1,0.1766607551558009,0.09548373825131784,0.037745122546757964,24.526,1.0,0,78.52981481481481,112.13,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,2,phase05_20260607_203218_26efe62a,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R07,7,0.1751121566945434,0.09548373825131784,0.014549934760377813,20.958,0.9789473684210527,2,75.90494736842105,236.76,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,3,phase05_20260509_011302_debefdda,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R09,9,0.17267817988793138,0.09548373825131784,0.02456522197793436,26.076,1.0,0,94.38741379310345,159.97,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,4,phase05_20260509_004244_9f022853,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R05,5,0.17137728982771405,0.09548373825131784,0.03638348981219174,24.528,1.0,0,81.70861111111111,108.5,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,5,phase05_20260509_005801_2841af18,S03,P05_S03_H2_Y08_YAW0,T1,P05_S03_H2_Y08_YAW0_R07,7,0.16927460866770477,0.09548373825131784,0.0017543251866865795,24.526,1.0,0,80.44712962962964,119.65,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,6,phase05_20260509_212043_98eea009,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R02,2,0.14232197409080033,0.09548373825131784,0.02481532741509402,23.699,1.0,0,109.17913461538461,157.54,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,7,phase05_20260607_202259_ee7d9535,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R05,5,0.14219242492076872,0.09548373825131784,0.03103481916480474,24.677,1.0,0,57.148990825688074,101.33,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,8,phase05_20260607_210813_021d52e2,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R09,9,0.1200298176796812,0.09548373825131784,0.013390962671621666,24.101,1.0,0,56.51311320754717,90.69,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,9,phase05_20260607_211217_143c9f08,S04,P05_S04_H2_Y08_YAW15,T1,P05_S04_H2_Y08_YAW15_R10,10,0.11415274905574427,0.09548373825131784,0.02818320184875423,23.344,1.0,0,52.062990654205606,94.29,0.1,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
highest_visual_y_dispersion,10,phase05_20260607_233910_4a8cd7ec,S06,P05_S06_H3_Y04_YAW15,T0,P05_S06_H3_Y04_YAW15_R01,1,0.11222423075608552,0.09548373825131784,0.8462515876111237,29.531,0.6616541353383458,45,92.71406015037593,201.78,0.0,land_complete,landing,False,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
